person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid
487,Male,Caucasian,53,0,0,0,36,(F3),Corrupt Public Servant,1
491,Male,Hispanic,46,0,0,0,1,(F3),Possession of Cocaine,1
492,Male,Other,21,0,0,0,0,(F3),Tampering With Physical Evidence,1
493,Male,African-American,45,0,0,0,1,(F2),Crim Use of Personal ID Info,1
494,Male,Hispanic,21,0,1,0,3,(F3),Grand Theft in the 3rd Degree,1
495,Female,African-American,36,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,1
496,Female,Caucasian,25,0,0,0,2,(M2),Petit Theft,1
497,Female,Hispanic,23,0,0,0,1,(M2),Operating W/O Valid License,1
498,Male,Hispanic,54,0,0,0,2,(F3),Felony Battery,1
499,Male,Caucasian,28,0,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,1
500,Female,African-American,21,0,0,0,0,(F3),Robbery Sudd Snatch No Weapon,1
501,Male,Caucasian,36,0,0,0,0,(M1),Viol Injunct Domestic Violence,1
502,Male,African-American,24,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
503,Male,African-American,28,0,0,0,3,(F3),arrest case no charge,1
504,Male,Other,30,0,0,0,1,(F3),arrest case no charge,1
505,Male,African-American,29,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,1
507,Male,African-American,31,0,0,0,8,(F2),arrest case no charge,1
508,Male,African-American,38,0,0,0,2,(F3),Possession of Cocaine,1
509,Female,Caucasian,30,0,0,0,0,(M1),Battery,1
510,Male,Hispanic,51,0,0,0,1,(M2),Assault,1
511,Male,Other,33,0,0,0,3,(F3),Felony Battery (Dom Strang),1
518,Male,African-American,47,0,0,0,3,(F3),Possession Burglary Tools,1
520,Female,African-American,41,0,0,0,6,(M1),Viol Injunct Domestic Violence,1
521,Female,Hispanic,32,0,0,0,1,(F3),Possession of Cocaine,1
522,Male,Caucasian,37,0,0,0,0,(F3),Forging Bank Bills/Promis Note,1
523,Male,African-American,19,0,2,0,2,(F3),Poss Pyrrolidinovalerophenone,1
525,Male,Other,39,0,0,0,0,(M1),Battery,1
526,Female,Caucasian,21,0,0,2,0,(F3),Possession of Cocaine,1
527,Male,Caucasian,69,0,0,0,0,(M2),Aggravated Assault W/dead Weap,1
528,Male,Caucasian,36,0,0,0,3,(F3),arrest case no charge,1
530,Male,Caucasian,21,0,0,0,2,(F3),arrest case no charge,1
531,Male,African-American,26,0,0,1,6,(M1),Battery,1
532,Male,Caucasian,22,0,0,0,0,(F3),Possession of Cocaine,1
533,Female,African-American,23,0,0,0,0,(F3),Driving While License Revoked,1
534,Male,African-American,20,1,0,0,1,(F3),arrest case no charge,1
536,Male,Caucasian,45,0,0,0,0,(M1),Battery,1
537,Male,African-American,49,0,0,0,3,(F3),Grand Theft (Motor Vehicle),1
538,Male,African-American,29,0,0,1,2,(M1),Battery,1
540,Female,Caucasian,60,0,0,0,0,(M1),Battery,1
541,Female,African-American,26,0,0,0,0,,,1
542,Male,African-American,23,2,0,0,3,(F3),Poss3;4 Methylenedioxymethcath,1
543,Male,Hispanic,34,0,0,0,2,(M1),arrest case no charge,2
544,Male,Caucasian,30,0,0,0,0,(M1),Battery,1
545,Female,Other,20,1,0,0,1,(F1),arrest case no charge,1
546,Male,Hispanic,36,0,0,0,1,(F3),Felony/Driving Under Influence,1
547,Male,Caucasian,30,0,0,0,0,(F3),Possession of Cocaine,1
548,Male,African-American,21,0,1,0,1,(F3),Grand Theft in the 3rd Degree,1
550,Male,Hispanic,25,0,0,0,1,(F3),Burglary Conveyance Unoccup,1
551,Male,African-American,25,0,0,0,7,(F2),arrest case no charge,1
552,Male,Caucasian,22,0,0,0,2,(M1),Possess Cannabis/20 Grams Or Less,1
553,Male,African-American,57,0,0,0,18,(F3),arrest case no charge,1
555,Male,African-American,36,0,0,0,1,(F3),arrest case no charge,1
557,Male,African-American,21,0,0,0,4,(F3),arrest case no charge,1
558,Male,African-American,21,0,0,0,0,(F3),Burglary Structure Unoccup,1
559,Male,African-American,37,0,0,0,1,(F3),Possession of Cocaine,1
560,Male,Caucasian,33,0,0,0,3,(F3),Possession of Cocaine,1
561,Male,Caucasian,34,0,0,0,1,(M1),Battery,1
562,Male,Caucasian,27,0,0,0,0,(M1),Driving Under The Influence,1
563,Female,Caucasian,50,0,0,0,1,(M1),Battery,1
564,Male,African-American,26,0,0,0,1,(F3),arrest case no charge,1
565,Male,Caucasian,40,0,0,0,0,(F3),arrest case no charge,1
566,Male,African-American,25,0,0,0,7,(F3),Tamper With Witness/Victim/CI,1
569,Female,African-American,24,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,1
571,Male,Caucasian,39,0,0,0,2,(M1),Battery,1
572,Male,African-American,42,0,0,0,1,(F2),arrest case no charge,1
573,Male,African-American,28,0,0,0,1,(M1),Battery,1
574,Male,Caucasian,24,0,0,0,1,(M2),Disorderly Intoxication,1
575,Female,Hispanic,23,0,0,0,0,(M1),Battery,1
576,Male,African-American,26,1,1,0,6,(F3),Robbery / No Weapon,1
577,Male,African-American,42,0,0,0,3,(M1),Battery,1
578,Male,Caucasian,22,0,0,1,1,(M2),Driving Under The Influence,1
579,Male,African-American,22,0,0,0,4,(F3),Grand Theft in the 3rd Degree,2
580,Male,Caucasian,21,0,0,0,3,(M1),arrest case no charge,1
581,Male,African-American,37,0,0,0,23,(F3),Battery on Law Enforc Officer,1
582,Male,Caucasian,44,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,1
583,Male,Caucasian,64,0,0,0,13,(F3),arrest case no charge,1
586,Male,African-American,53,0,0,0,2,(F3),Felony Driving While Lic Suspd,1
588,Male,African-American,29,0,0,0,7,(F3),Possession of Cocaine,1
589,Female,African-American,44,0,0,0,2,(MO3),arrest case no charge,1
590,Male,Caucasian,48,1,0,0,23,(F3),Felony Petit Theft,2
591,Male,African-American,23,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
592,Male,Hispanic,48,0,0,0,8,(F3),arrest case no charge,1
594,Female,Caucasian,52,0,0,0,0,(M1),Battery,1
595,Male,African-American,44,0,0,0,7,(M1),Battery,1
596,Male,Asian,28,0,0,0,1,(F3),Poss Pyrrolidinovalerophenone,1
597,Male,African-American,27,0,0,0,12,(F3),Driving While License Revoked,1
599,Male,Caucasian,33,0,0,0,3,(M1),Battery,1
600,Female,Hispanic,28,0,0,0,0,(F7),arrest case no charge,1
601,Male,Caucasian,47,0,0,0,5,(F3),Possession of Cocaine,1
602,Male,African-American,36,0,0,0,14,(F2),Throw Deadly Missile Into Veh,1
603,Male,African-American,29,1,0,0,2,(F2),Aggravated Battery / Pregnant,1
604,Male,African-American,22,0,0,1,0,(M1),Unlaw Use False Name/Identity,1
606,Male,Caucasian,40,0,0,0,0,(M1),Battery,1
608,Male,Caucasian,25,0,0,0,0,(F3),Resist Officer w/Violence,1
610,Female,Caucasian,32,0,0,0,1,(F3),Neglect Child / No Bodily Harm,1
611,Male,African-American,56,0,0,0,5,(F3),Driving While License Revoked,1
612,Male,African-American,27,0,0,0,9,(F2),Aggravated Battery / Pregnant,2
613,Male,Caucasian,52,0,0,0,4,(F3),Grand Theft in the 3rd Degree,1
614,Female,African-American,31,0,0,0,0,(F2),Agg Battery Grt/Bod/Harm,1
618,Male,African-American,35,0,6,3,29,(F3),arrest case no charge,1
619,Male,African-American,31,0,0,0,4,(F2),arrest case no charge,1
620,Male,Caucasian,51,0,0,0,3,(CT),Contempt/Fail To Appear/Summons,1
621,Male,Hispanic,23,0,0,0,1,(M2),Exposes Culpable Negligence,1
622,Female,Caucasian,39,0,0,0,0,(M2),Disorderly Intoxication,1
623,Male,Caucasian,56,0,0,0,0,(M1),Battery,1
624,Female,African-American,22,0,0,0,0,(F3),Poss3;4 Methylenedioxymethcath,1
625,Female,African-American,27,0,0,0,1,(F3),Use Scanning Device to Defraud,1
627,Male,African-American,53,0,0,0,11,(F7),arrest case no charge,1
630,Male,Caucasian,22,0,0,0,0,(F3),Leaving the Scene of Accident,1
631,Female,Hispanic,43,0,0,0,0,(M2),Lve/Scen/Acc/Veh/Prop/Damage,1
632,Female,Caucasian,59,0,0,0,0,(F3),Grand Theft (Motor Vehicle),1
633,Female,Caucasian,58,0,0,0,2,(M1),DUI Property Damage/Injury,1
634,Male,African-American,53,0,0,0,4,(F3),Possession of Cocaine,1
635,Male,African-American,31,0,0,0,7,(M1),Aggravated Battery / Pregnant,1
637,Male,Caucasian,22,0,0,0,1,(F3),False Ownership Info/Pawn Item,1
638,Male,African-American,28,0,0,0,8,(F3),Uttering a Forged Instrument,1
639,Male,Other,42,0,0,0,1,(F3),arrest case no charge,1
641,Male,Caucasian,29,0,0,0,0,(M1),Battery,2
642,Female,Caucasian,41,0,0,0,0,(M1),DUI - Enhanced,1
643,Male,African-American,29,0,0,0,8,(F3),arrest case no charge,1
644,Male,African-American,58,0,0,0,21,(M1),arrest case no charge,1
645,Male,African-American,22,0,0,0,3,(F3),Grand Theft in the 3rd Degree,1
646,Male,Hispanic,48,0,0,0,1,(M2),Operating W/O Valid License,1
647,Male,Caucasian,37,0,0,0,0,(F3),Crimin Mischief Damage $1000+,1
649,Male,Caucasian,27,0,0,0,3,(M1),Fleeing or Eluding a LEO,1
651,Male,African-American,26,0,0,0,3,(F2),Burglary Unoccupied Dwelling,1
654,Male,Caucasian,33,0,0,0,0,(F2),Aggravated Battery / Pregnant,1
655,Male,Caucasian,28,0,0,0,1,(F3),arrest case no charge,1
656,Male,African-American,29,0,0,0,2,(F3),arrest case no charge,1
657,Female,African-American,24,0,0,0,3,(F3),Grand Theft in the 3rd Degree,1
658,Male,Caucasian,24,0,0,0,0,(M1),Battery,1
659,Male,Caucasian,19,0,0,1,1,(F3),Felony Battery (Dom Strang),1
660,Male,Caucasian,36,0,0,0,2,(M1),Battery,1
661,Male,Other,33,0,0,0,0,(F3),Tampering With Physical Evidence,1
662,Female,Caucasian,24,0,0,0,0,(F3),Poss3;4 Methylenedioxymethcath,1
663,Male,Caucasian,32,0,0,0,0,(M1),Driving Under The Influence,1
664,Male,Caucasian,34,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,1
665,Male,African-American,31,0,0,0,1,(F3),arrest case no charge,1
668,Male,Hispanic,25,0,0,0,2,(F3),arrest case no charge,2
669,Male,African-American,20,1,0,1,1,(F3),arrest case no charge,1
672,Male,African-American,22,0,0,0,1,(F3),arrest case no charge,1
677,Female,Caucasian,27,0,0,0,1,(F3),arrest case no charge,1
679,Male,African-American,30,0,0,0,1,(M1),Battery,1
680,Male,African-American,38,0,0,0,5,(F3),Possession of Cannabis,1
682,Male,African-American,27,1,0,0,2,(F3),Grand Theft Firearm,1
684,Male,African-American,45,0,0,0,16,(F3),arrest case no charge,1
685,Female,African-American,46,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1
687,Male,Other,20,0,0,1,0,(F3),Possession of Cocaine,2
688,Male,African-American,27,0,0,0,13,(M1),Possess Cannabis/20 Grams Or Less,2
689,Female,African-American,51,0,0,0,16,(F3),Possession of Cocaine,1
691,Male,African-American,26,0,0,0,1,(M1),Battery,1
692,Male,African-American,29,0,0,0,3,(F3),Possession of Ethylone,1
693,Male,Caucasian,52,0,0,0,6,(F3),Grand Theft in the 3rd Degree,1
694,Male,Caucasian,28,0,0,0,1,(F2),Agg Battery Grt/Bod/Harm,2
697,Male,African-American,55,0,0,0,5,(F3),Felony Petit Theft,1
698,Male,Caucasian,46,0,0,0,2,(M1),Petit Theft $100- $300,1
700,Male,African-American,26,1,1,0,10,(F2),Aggravated Battery,2
701,Male,African-American,28,0,0,0,5,(F3),Possession Of Alprazolam,1
703,Male,Caucasian,63,0,0,0,2,(F3),Felony DUI (level 3),1
704,Male,African-American,42,0,0,0,0,(F3),Aggravated Assault w/Firearm,1
706,Male,African-American,57,0,0,0,2,(F1),Aggrav Child Abuse-Agg Battery,1
707,Male,African-American,23,1,2,2,6,(F3),Driving While License Revoked,2
708,Male,African-American,54,0,0,0,28,(F3),Possession of Cocaine,1
712,Male,African-American,54,0,0,0,2,(M1),Battery,1
713,Male,African-American,58,0,0,0,12,(M1),DUI Level 0.15 Or Minor In Veh,1
714,Male,Hispanic,40,0,0,0,1,(M1),DUI - Enhanced,1
715,Male,Caucasian,23,0,0,1,1,(M1),Resist/Obstruct W/O Violence,1
716,Male,African-American,35,0,0,0,1,(M1),Battery,1
717,Male,African-American,53,0,0,0,17,(F3),Felony Battery,1
718,Male,African-American,20,0,0,0,1,(F3),Fraudulent Use of Credit Card,2
719,Male,African-American,24,0,0,0,1,(F3),Possession of Cannabis,1
721,Male,Hispanic,24,0,0,0,0,(F3),Poss 3;4 MDMA (Ecstasy),1
722,Male,Caucasian,37,0,0,0,3,(F3),Possession of Cocaine,1
723,Female,African-American,46,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,1
724,Male,Caucasian,47,0,0,0,3,(F3),Drivg While Lic Suspd/Revk/Can,1
725,Male,African-American,44,0,0,0,3,(F2),arrest case no charge,1
726,Male,Caucasian,34,0,0,0,4,(F3),Possession of Cannabis,1
727,Male,Caucasian,56,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
728,Male,Hispanic,34,0,0,0,4,(F2),Burglary Dwelling Occupied,1
730,Male,Asian,35,0,0,0,0,(F3),Burglary Structure Unoccup,1
731,Male,Hispanic,58,0,0,0,1,(F3),Possession Burglary Tools,1
732,Male,Hispanic,29,0,0,0,2,(M1),Driving Under The Influence,1
733,Female,Caucasian,53,0,0,0,1,(M1),arrest case no charge,1
734,Male,African-American,35,0,0,0,0,(F3),Carrying Concealed Firearm,1
735,Male,Caucasian,29,0,0,0,1,(F3),arrest case no charge,1
736,Male,African-American,30,0,0,0,4,(M1),Battery,1
737,Female,Caucasian,24,0,0,1,6,(F3),Poss Contr Subst W/o Prescript,2
738,Male,Caucasian,21,0,0,4,2,(M2),Assault,2
740,Male,Asian,50,0,0,0,5,(F3),Driving While License Revoked,1
743,Male,African-American,26,0,0,0,1,(F3),Cash Item w/Intent to Defraud,1
744,Male,African-American,49,2,0,1,18,(F3),Possession of Cocaine,1
745,Female,Caucasian,30,0,0,0,0,(M1),Driving Under The Influence,1
746,Male,African-American,31,1,0,0,6,(F1),arrest case no charge,1
747,Male,Caucasian,37,0,0,0,5,(F3),arrest case no charge,1
749,Female,Caucasian,60,0,0,0,5,(M1),Battery,1
750,Male,Caucasian,29,0,0,0,6,(F3),arrest case no charge,1
751,Male,Hispanic,55,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
752,Male,Caucasian,29,0,0,0,0,(M1),Battery,2
753,Male,African-American,54,0,0,0,0,(M1),Battery,1
754,Male,African-American,29,0,0,0,4,(F3),False Ownership Info/Pawn Item,2
755,Male,African-American,29,0,0,0,12,(F2),Deliver Cocaine,1
756,Female,Caucasian,59,0,0,0,0,(M1),DUI Property Damage/Injury,1
757,Male,African-American,38,0,0,0,0,(F3),Tampering With Physical Evidence,1
759,Male,Caucasian,27,0,0,0,1,(M1),Aggravated Assault w/Firearm,1
760,Male,African-American,29,0,0,0,4,(F3),arrest case no charge,2
762,Male,Caucasian,27,0,0,0,1,(M1),Opert With Susp DL 2nd Offens,1
763,Male,Hispanic,26,0,0,0,7,(F3),Aggravated Assault W/Dead Weap,1
764,Male,Hispanic,52,0,0,0,20,(F2),False Bomb Report,1
768,Male,African-American,22,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
770,Male,Caucasian,51,0,0,0,1,(M1),DUI Property Damage/Injury,1
771,Male,Caucasian,35,0,0,0,1,(F3),arrest case no charge,1
772,Male,Caucasian,71,0,0,0,2,(M1),Battery,1
773,Male,African-American,36,0,0,0,0,(M1),Battery,1
775,Male,Caucasian,52,0,0,0,4,(M1),Battery,1
778,Male,Caucasian,30,0,0,0,1,(F3),Aggravated Assault w/Firearm,1
780,Male,African-American,25,2,0,1,2,(F2),Poss Wep Conv Felon,1
781,Male,Other,48,0,0,0,12,(F3),Aggravated Assault w/Firearm,1
782,Male,African-American,55,0,0,0,1,(F3),Felony Petit Theft,1
783,Female,Hispanic,62,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
784,Female,Caucasian,34,0,0,0,4,(F3),Grand Theft in the 3rd Degree,1
785,Female,African-American,26,0,0,0,0,(M1),Battery,1
786,Female,Caucasian,48,0,0,0,0,(M2),Leave Accd/Attend Veh/Less $50,1
787,Male,Hispanic,30,0,0,0,7,(M1),Battery,1
788,Male,Other,28,0,0,0,2,(M1),Battery,1
789,Male,African-American,33,0,0,0,2,(M1),Battery,1
790,Female,African-American,34,0,0,0,6,(F3),Burglary Conveyance Unoccup,1
791,Female,African-American,22,0,0,0,1,(F3),arrest case no charge,1
792,Male,Other,25,0,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,1
793,Male,African-American,59,0,0,0,10,(F3),arrest case no charge,1
794,Male,African-American,29,0,0,0,5,(F3),Poss Contr Subst W/o Prescript,1
795,Male,Other,42,0,0,0,0,(M1),Battery,1
796,Male,Caucasian,24,0,0,0,0,(F3),Possession of Cocaine,1
797,Male,Caucasian,58,0,0,0,0,(F3),Felony DUI (level 3),1
798,Male,Caucasian,48,0,0,0,1,(F2),Agg Battery Grt/Bod/Harm,1
799,Female,Caucasian,54,0,0,0,2,(F3),Resist Officer w/Violence,1
800,Male,African-American,55,0,0,0,0,(M1),Battery,2
801,Male,African-American,30,0,0,1,0,(M1),Battery,1
802,Male,Caucasian,24,0,0,0,3,(F2),Burglary Unoccupied Dwelling,1
803,Male,African-American,52,0,0,0,4,(M2),Fail Register Vehicle,1
804,Male,African-American,20,0,0,0,0,(F3),Possession of Ethylone,1
805,Male,Caucasian,25,0,0,0,4,(F3),Possession of Cocaine,1
806,Male,Caucasian,24,0,0,0,0,(F2),Agg Battery Grt/Bod/Harm,1
809,Male,African-American,53,0,0,0,1,(F3),Possession of Cocaine,1
810,Male,African-American,25,0,1,0,1,(M1),Battery,1
811,Female,Other,29,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
812,Male,African-American,31,0,0,0,0,(F3),Trespassing/Construction Site,1
813,Male,African-American,25,0,1,0,6,(F3),arrest case no charge,1
814,Male,Caucasian,32,0,0,0,1,(F2),arrest case no charge,2
815,Male,Caucasian,21,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
816,Male,Caucasian,45,0,0,0,10,(F3),Felony Battery w/Prior Convict,1
817,Male,Other,37,0,0,0,1,(F3),Crim Use of Personal ID Info,1
818,Male,Caucasian,25,0,0,0,0,(F3),Possession of Cannabis,1
819,Male,African-American,21,0,0,0,0,(M1),Battery,1
821,Male,African-American,35,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
822,Male,Caucasian,34,1,0,0,28,(F3),Driving While License Revoked,1
825,Male,Caucasian,24,0,0,1,9,(M1),Viol Injunct Domestic Violence,2
827,Male,African-American,35,0,0,0,6,(M1),Battery,1
829,Male,Caucasian,22,1,0,4,6,(F3),Possession of Cocaine,1
830,Male,Hispanic,21,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
831,Male,Caucasian,47,0,0,0,1,(M1),Battery,1
832,Male,Caucasian,71,0,0,0,0,(M1),Battery,1
833,Female,African-American,21,0,0,0,0,(M1),Aggravated Assault W/Dead Weap,1
834,Male,Caucasian,68,0,0,0,0,(M2),Driving Under The Influence,1
836,Male,Hispanic,43,0,0,0,2,(M1),DUI Level 0.15 Or Minor In Veh,1
837,Male,Caucasian,46,0,0,0,2,(F3),Possession Of Alprazolam,1
838,Male,African-American,44,0,0,0,1,(M2),Reckless Driving,1
839,Female,Caucasian,39,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,1
841,Male,Caucasian,23,0,0,0,2,(F3),Possession of Cannabis,1
842,Female,Hispanic,50,0,0,0,1,(F3),Unemployment Compensatn Fraud,1
843,Male,African-American,42,0,0,0,8,(F3),arrest case no charge,1
844,Male,African-American,58,0,0,0,6,(F3),Felony Petit Theft,1
846,Male,African-American,49,0,0,0,15,(F3),arrest case no charge,1
847,Male,African-American,26,0,0,1,3,(F3),Grand Theft (Motor Vehicle),1
848,Female,Other,48,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
849,Male,African-American,39,0,0,0,3,(F3),Grand Theft in the 3rd Degree,1
851,Male,Caucasian,63,0,0,0,1,(M1),DUI Property Damage/Injury,1
852,Male,African-American,22,0,1,0,3,(F2),arrest case no charge,2
853,Male,African-American,50,0,0,0,3,(M1),Battery,1
855,Male,African-American,38,0,0,0,0,(F7),Burglary Dwelling Assault/Batt,1
856,Male,Caucasian,41,0,0,0,1,(F2),Sexual Battery / Vict 12 Yrs +,1
857,Male,African-American,28,8,0,1,16,(F2),Aggravated Battery / Pregnant,2
858,Female,African-American,30,0,0,0,0,(M1),Battery,1
859,Male,African-American,23,0,0,0,1,(F3),Agg Fleeing and Eluding,1
860,Male,Caucasian,21,0,0,0,0,(F2),Burglary Unoccupied Dwelling,1
861,Male,Caucasian,25,0,0,0,2,(F3),arrest case no charge,1
862,Male,Caucasian,53,0,0,0,2,(M1),Theft/To Deprive,1
869,Male,Caucasian,44,0,0,0,11,(M1),Battery,1
870,Female,African-American,35,0,0,0,6,(F3),arrest case no charge,2
872,Male,African-American,38,0,0,0,15,(F3),Drivg While Lic Suspd/Revk/Can,1
874,Male,Hispanic,26,0,0,0,4,(F3),Possession of Cannabis,1
875,Female,African-American,25,0,0,0,0,(M1),Resist/Obstruct W/O Violence,1
877,Male,African-American,22,1,0,0,2,(F3),Grand Theft Dwell Property,1
879,Male,Caucasian,24,0,0,0,1,(F2),arrest case no charge,1
881,Female,Caucasian,49,0,0,0,2,(M1),Driving Under The Influence,1
883,Male,Caucasian,28,0,0,0,8,(F2),arrest case no charge,1
884,Male,Caucasian,66,0,0,0,0,(M1),Battery,1
886,Female,Caucasian,46,0,0,0,0,(M1),Battery,1
887,Male,African-American,30,0,0,1,5,(F3),Driving While License Revoked,2
888,Female,Caucasian,22,0,0,0,0,(M1),Battery,1
889,Male,Caucasian,23,0,0,0,1,(M2),arrest case no charge,1
891,Male,African-American,24,1,0,0,10,(F2),arrest case no charge,1
892,Male,Caucasian,53,0,0,0,0,(F3),Possession Burglary Tools,1
894,Male,Caucasian,56,0,0,0,3,(M1),DUI Level 0.15 Or Minor In Veh,1
895,Male,Other,31,0,0,0,1,(F3),arrest case no charge,1
897,Male,African-American,21,4,0,0,4,(F3),arrest case no charge,1
899,Male,African-American,25,0,0,0,0,(M2),Disorderly Conduct,2
900,Female,Caucasian,21,0,0,0,0,(F2),Burglary Unoccupied Dwelling,1
902,Male,Caucasian,48,0,0,0,3,(F3),Possession of Cocaine,1
904,Male,Hispanic,20,0,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,1
905,Male,Hispanic,32,0,0,0,1,(F3),Possession of Cocaine,1
907,Male,African-American,22,0,0,0,1,(F3),Possession Burglary Tools,1
908,Female,Caucasian,24,0,0,0,0,(M1),Battery,1
909,Male,African-American,20,1,0,0,1,(F7),arrest case no charge,1
912,Male,Asian,26,0,0,0,0,(M1),Driving Under The Influence,1
914,Male,African-American,27,0,0,0,3,(M1),Battery,2
915,Male,African-American,59,0,0,0,17,(F3),Grand Theft in the 3rd Degree,1
916,Male,African-American,40,0,0,0,0,(F3),Aggravated Assault w/Firearm,1
918,Female,African-American,38,0,0,0,1,(F2),Robbery / No Weapon,1
922,Male,Caucasian,27,0,0,0,6,(F3),arrest case no charge,2
923,Male,African-American,43,0,0,0,1,(M1),Battery,1
925,Male,Caucasian,37,0,0,0,2,(M1),DUI Level 0.15 Or Minor In Veh,1
926,Male,African-American,28,0,0,0,5,(M1),Felony Battery (Dom Strang),1
928,Female,Caucasian,33,0,0,0,0,(M1),DUI Property Damage/Injury,1
930,Male,African-American,22,0,0,1,0,(F3),Att Burgl Unoccupied Dwel,1
932,Male,Hispanic,43,0,0,0,1,(M2),Operating W/O Valid License,1
934,Male,African-American,25,0,0,0,4,(F3),Grand Theft Firearm,2
